Temp./C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
   183.96318,   29.48833,     0.88088,3.59203,4
   183.92982,   29.49000,     0.88090,3.59209,4
   183.89647,   29.49167,     0.88101,3.59216,4
   183.86318,   29.49333,     0.88114,3.59222,4
   183.82982,   29.49500,     0.88127,3.59228,4
   183.79647,   29.49667,     0.88140,3.59235,4
   183.76306,   29.49833,     0.88151,3.59241,4
   183.72965,   29.50000,     0.88162,3.59247,4
   183.69629,   29.50167,     0.88171,3.59254,4
   183.66282,   29.50333,     0.88177,3.59260,4
   183.62929,   29.50500,     0.88180,3.59266,4
   183.59588,   29.50667,     0.88182,3.59273,4
   183.56241,   29.50833,     0.88182,3.59279,4
   183.52900,   29.51000,     0.88178,3.59286,4
   183.49565,   29.51167,     0.88166,3.59292,4
   183.46223,   29.51333,     0.88151,3.59298,4
   183.42888,   29.51500,     0.88139,3.59305,4
   183.39559,   29.51667,     0.88129,3.59311,4
   183.36229,   29.51833,     0.88122,3.59317,4
   183.32912,   29.52000,     0.88118,3.59323,4
   183.29594,   29.52167,     0.88115,3.59330,4
   183.26282,   29.52333,     0.88117,3.59336,4
   183.22970,   29.52500,     0.88119,3.59342,4
   183.19653,   29.52667,     0.88124,3.59349,4
   183.16335,   29.52833,     0.88133,3.59355,4
   183.13012,   29.53000,     0.88139,3.59361,4
   183.09694,   29.53167,     0.88146,3.59368,4
   183.06376,   29.53333,     0.88151,3.59374,4
   183.03053,   29.53500,     0.88153,3.59380,4
   182.99724,   29.53667,     0.88153,3.59387,4
   182.96388,   29.53833,     0.88147,3.59393,4
   182.93053,   29.54000,     0.88139,3.59399,4
   182.89729,   29.54167,     0.88131,3.59405,4
   182.86406,   29.54333,     0.88123,3.59412,4
   182.83076,   29.54500,     0.88112,3.59418,4
   182.79747,   29.54667,     0.88098,3.59424,4
   182.76423,   29.54833,     0.88083,3.59431,4
   182.73094,   29.55000,     0.88073,3.59437,4
   182.69771,   29.55167,     0.88065,3.59443,4
   182.66453,   29.55333,     0.88059,3.59450,4
   182.63141,   29.55500,     0.88051,3.59456,4
   182.59830,   29.55667,     0.88047,3.59462,4
   182.56518,   29.55833,     0.88049,3.59468,4
   182.53206,   29.56000,     0.88051,3.59475,4
   182.49888,   29.56167,     0.88056,3.59481,4
   182.46571,   29.56333,     0.88056,3.59487,4
   182.43259,   29.56500,     0.88057,3.59493,4
   182.39941,   29.56667,     0.88053,3.59500,4
   182.36618,   29.56833,     0.88051,3.59506,4
   182.33283,   29.57000,     0.88049,3.59512,4
   182.29953,   29.57167,     0.88041,3.59519,4
   182.26624,   29.57333,     0.88033,3.59525,4
   182.23300,   29.57500,     0.88025,3.59531,4
   182.19971,   29.57667,     0.88012,3.59537,4
   182.16647,   29.57833,     0.87993,3.59544,4
   182.13324,   29.58000,     0.87979,3.59550,4
   182.09994,   29.58167,     0.87964,3.59556,4
   182.06677,   29.58333,     0.87948,3.59563,4
   182.03347,   29.58500,     0.87933,3.59569,4
   182.00024,   29.58667,     0.87921,3.59575,4
   181.96700,   29.58833,     0.87908,3.59581,4
   181.93377,   29.59000,     0.87902,3.59588,4
   181.90053,   29.59167,     0.87898,3.59594,4
   181.86724,   29.59333,     0.87897,3.59600,4
   181.83400,   29.59500,     0.87899,3.59606,4
   181.80082,   29.59667,     0.87899,3.59613,4
   181.76759,   29.59833,     0.87895,3.59619,4
   181.73424,   29.60000,     0.87889,3.59625,4
   181.70088,   29.60167,     0.87887,3.59631,4
   181.66741,   29.60333,     0.87881,3.59638,4
   181.63394,   29.60500,     0.87873,3.59644,4
   181.60047,   29.60667,     0.87865,3.59650,4
   181.56700,   29.60833,     0.87853,3.59657,4
   181.53359,   29.61000,     0.87836,3.59663,4
   181.50006,   29.61167,     0.87817,3.59669,4
   181.46665,   29.61333,     0.87775,3.59676,4
   181.43324,   29.61500,     0.87754,3.59682,4
   181.39983,   29.61667,     0.87740,3.59688,4
   181.36647,   29.61833,     0.87732,3.59694,4
   181.33312,   29.62000,     0.87721,3.59701,4
   181.29982,   29.62167,     0.87715,3.59707,4
   181.26647,   29.62333,     0.87711,3.59713,4
   181.23312,   29.62500,     0.87712,3.59719,4
   181.19977,   29.62667,     0.87712,3.59726,4
   181.16641,   29.62833,     0.87714,3.59732,4
   181.13300,   29.63000,     0.87717,3.59738,4
   181.09965,   29.63167,     0.87721,3.59744,4
   181.06629,   29.63333,     0.87724,3.59751,4
   181.03282,   29.63500,     0.87726,3.59757,4
   180.99924,   29.63667,     0.87727,3.59763,4
   180.96559,   29.63833,     0.87727,3.59770,4
   180.93200,   29.64000,     0.87725,3.59776,4
   180.89841,   29.64167,     0.87715,3.59782,4
   180.86482,   29.64333,     0.87704,3.59788,4
   180.83124,   29.64500,     0.87690,3.59795,4
   180.79765,   29.64667,     0.87678,3.59801,4
   180.76418,   29.64833,     0.87665,3.59807,4
   180.73065,   29.65000,     0.87655,3.59814,4
   180.69718,   29.65167,     0.87642,3.59820,4
   180.66371,   29.65333,     0.87636,3.59826,4
   180.63024,   29.65500,     0.87637,3.59832,4
   180.59676,   29.65667,     0.87639,3.59839,4
   180.56329,   29.65833,     0.87640,3.59845,4
   180.52977,   29.66000,     0.87644,3.59851,4
   180.49612,   29.66167,     0.87651,3.59857,4
   180.46259,   29.66333,     0.87655,3.59864,4
   180.42906,   29.66500,     0.87660,3.59870,4
   180.39553,   29.66667,     0.87669,3.59876,4
   180.36200,   29.66833,     0.87680,3.59882,4
   180.32835,   29.67000,     0.87686,3.59889,4
   180.29476,   29.67167,     0.87689,3.59895,4
   180.26106,   29.67333,     0.87689,3.59901,4
   180.22741,   29.67500,     0.87683,3.59908,4
   180.19376,   29.67667,     0.87677,3.59914,4
   180.16012,   29.67833,     0.87671,3.59920,4
   180.12635,   29.68000,     0.87663,3.59926,4
   180.09265,   29.68167,     0.87659,3.59933,4
   180.05900,   29.68333,     0.87653,3.59939,4
   180.02535,   29.68500,     0.87651,3.59945,4
   179.99176,   29.68667,     0.87655,3.59951,4
   179.95817,   29.68833,     0.87662,3.59958,4
   179.92465,   29.69000,     0.87671,3.59964,4
   179.89106,   29.69167,     0.87677,3.59970,4
   179.85747,   29.69333,     0.87684,3.59977,4
   179.82394,   29.69500,     0.87697,3.59983,4
   179.79035,   29.69667,     0.87710,3.59989,4
   179.75682,   29.69833,     0.87721,3.59995,4
   179.72323,   29.70000,     0.87732,3.60001,4
   179.68970,   29.70167,     0.87743,3.60008,4
   179.65606,   29.70333,     0.87752,3.60014,4
   179.62235,   29.70500,     0.87760,3.60020,4
   179.58859,   29.70667,     0.87765,3.60026,4
   179.55494,   29.70833,     0.87767,3.60033,4
   179.52123,   29.71000,     0.87766,3.60039,4
   179.48753,   29.71167,     0.87766,3.60045,4
   179.45394,   29.71333,     0.87762,3.60051,4
   179.42035,   29.71500,     0.87760,3.60058,4
   179.38676,   29.71667,     0.87756,3.60064,4
   179.35317,   29.71833,     0.87757,3.60070,4
   179.31959,   29.72000,     0.87759,3.60076,4
   179.28600,   29.72167,     0.87766,3.60083,4
   179.25241,   29.72333,     0.87775,3.60089,4
   179.21882,   29.72500,     0.87783,3.60095,4
   179.18529,   29.72667,     0.87794,3.60101,4
   179.15170,   29.72833,     0.87809,3.60108,4
   179.11806,   29.73000,     0.87824,3.60114,4
   179.08447,   29.73167,     0.87840,3.60120,4
   179.05082,   29.73333,     0.87855,3.60126,4
   179.01724,   29.73500,     0.87866,3.60132,4
   178.98371,   29.73667,     0.87874,3.60139,4
   178.95018,   29.73833,     0.87883,3.60145,4
   178.91659,   29.74000,     0.87888,3.60151,4
   178.88294,   29.74167,     0.87886,3.60157,4
   178.84929,   29.74333,     0.87888,3.60164,4
   178.81565,   29.74500,     0.87884,3.60170,4
   178.78218,   29.74667,     0.87878,3.60176,4
   178.74871,   29.74833,     0.87875,3.60182,4
   178.71529,   29.75000,     0.87873,3.60188,4
   178.68188,   29.75167,     0.87871,3.60194,4
   178.64853,   29.75333,     0.87873,3.60201,4
   178.61506,   29.75500,     0.87878,3.60207,4
   178.58165,   29.75667,     0.87880,3.60213,4
   178.54841,   29.75833,     0.87889,3.60219,4
   178.51506,   29.76000,     0.87898,3.60225,4
   178.48171,   29.76167,     0.87909,3.60231,4
   178.44841,   29.76333,     0.87918,3.60238,4
   178.41494,   29.76500,     0.87929,3.60244,4
   178.38141,   29.76667,     0.87942,3.60250,4
   178.34794,   29.76833,     0.87953,3.60256,4
   178.31447,   29.77000,     0.87964,3.60262,4
   178.28106,   29.77167,     0.87970,3.60268,4
   178.24771,   29.77333,     0.87968,3.60275,4
   178.21424,   29.77500,     0.87960,3.60281,4
   178.18082,   29.77667,     0.87952,3.60287,4
   178.14747,   29.77833,     0.87944,3.60293,4
   178.11412,   29.78000,     0.87936,3.60299,4
   178.08071,   29.78167,     0.87926,3.60305,4
   178.04735,   29.78333,     0.87920,3.60311,4
   178.01400,   29.78500,     0.87916,3.60318,4
   177.98059,   29.78667,     0.87914,3.60324,4
   177.94735,   29.78833,     0.87914,3.60330,4
   177.91406,   29.79000,     0.87917,3.60336,4
   177.88077,   29.79167,     0.87926,3.60342,4
   177.84759,   29.79333,     0.87934,3.60348,4
   177.81441,   29.79500,     0.87945,3.60354,4
   177.78118,   29.79667,     0.87950,3.60360,4
   177.74788,   29.79833,     0.87955,3.60367,4
   177.71459,   29.80000,     0.87957,3.60373,4
   177.68130,   29.80167,     0.87959,3.60379,4
   177.64788,   29.80333,     0.87960,3.60385,4
   177.61447,   29.80500,     0.87958,3.60391,4
   177.58106,   29.80667,     0.87954,3.60397,4
   177.54765,   29.80833,     0.87948,3.60403,4
   177.51424,   29.81000,     0.87938,3.60409,4
   177.48100,   29.81167,     0.87926,3.60416,4
   177.44776,   29.81333,     0.87911,3.60422,4
   177.41453,   29.81500,     0.87897,3.60428,4
   177.38129,   29.81667,     0.87884,3.60434,4
   177.34806,   29.81833,     0.87876,3.60440,4
   177.31482,   29.82000,     0.87874,3.60446,4
   177.28159,   29.82167,     0.87871,3.60452,4
   177.24835,   29.82333,     0.87869,3.60458,4
   177.21517,   29.82500,     0.87867,3.60464,4
   177.18200,   29.82667,     0.87872,3.60470,4
   177.14876,   29.82833,     0.87876,3.60476,4
   177.11553,   29.83000,     0.87879,3.60482,4
   177.08235,   29.83167,     0.87879,3.60489,4
   177.04912,   29.83333,     0.87882,3.60495,4
   177.01582,   29.83500,     0.87886,3.60501,4
   176.98241,   29.83667,     0.87884,3.60507,4
   176.94906,   29.83833,     0.87878,3.60513,4
   176.91565,   29.84000,     0.87870,3.60519,4
   176.88218,   29.84167,     0.87854,3.60525,4
   176.84870,   29.84333,     0.87837,3.60531,4
   176.81523,   29.84500,     0.87814,3.60537,4
   176.78194,   29.84667,     0.87793,3.60543,4
   176.74859,   29.84833,     0.87779,3.60550,4
   176.71523,   29.85000,     0.87762,3.60556,4
   176.68194,   29.85167,     0.87748,3.60562,4
   176.64865,   29.85333,     0.87738,3.60568,4
   176.61541,   29.85500,     0.87730,3.60574,4
   176.58212,   29.85667,     0.87722,3.60580,4
   176.54876,   29.85833,     0.87718,3.60586,4
   176.51541,   29.86000,     0.87718,3.60592,4
   176.48206,   29.86167,     0.87716,3.60598,4
   176.44865,   29.86333,     0.87719,3.60604,4
   176.41529,   29.86500,     0.87717,3.60610,4
   176.38188,   29.86667,     0.87713,3.60616,4
   176.34847,   29.86833,     0.87707,3.60622,4
   176.31506,   29.87000,     0.87701,3.60629,4
   176.28159,   29.87167,     0.87691,3.60635,4
   176.24812,   29.87333,     0.87679,3.60641,4
   176.21459,   29.87500,     0.87666,3.60647,4
   176.18106,   29.87667,     0.87648,3.60653,4
   176.14753,   29.87833,     0.87629,3.60659,4
   176.11400,   29.88000,     0.87608,3.60665,4
   176.08047,   29.88167,     0.87592,3.60671,4
   176.04688,   29.88333,     0.87577,3.60677,4
   176.01335,   29.88500,     0.87567,3.60683,4
   175.97988,   29.88667,     0.87555,3.60690,4
   175.94647,   29.88833,     0.87547,3.60696,4
   175.91306,   29.89000,     0.87541,3.60702,4
   175.87965,   29.89167,     0.87543,3.60708,4
   175.84623,   29.89333,     0.87543,3.60714,4
   175.81282,   29.89500,     0.87552,3.60720,4
   175.77929,   29.89667,     0.87557,3.60726,4
   175.74582,   29.89833,     0.87561,3.60732,4
   175.71235,   29.90000,     0.87568,3.60738,4
   175.67876,   29.90167,     0.87573,3.60744,4
   175.64512,   29.90333,     0.87575,3.60750,4
   175.61153,   29.90500,     0.87573,3.60756,4
   175.57794,   29.90667,     0.87572,3.60762,4
   175.54435,   29.90833,     0.87564,3.60769,4
   175.51071,   29.91000,     0.87555,3.60775,4
   175.47718,   29.91167,     0.87543,3.60781,4
   175.44371,   29.91333,     0.87537,3.60787,4
   175.41018,   29.91500,     0.87529,3.60793,4
   175.37659,   29.91667,     0.87523,3.60799,4
   175.34312,   29.91833,     0.87519,3.60805,4
   175.30965,   29.92000,     0.87517,3.60811,4
   175.27618,   29.92167,     0.87522,3.60817,4
   175.24276,   29.92333,     0.87527,3.60823,4
   175.20941,   29.92500,     0.87531,3.60829,4
   175.17588,   29.92667,     0.87540,3.60835,4
   175.14235,   29.92833,     0.87551,3.60841,4
   175.10888,   29.93000,     0.87560,3.60847,4
   175.07547,   29.93167,     0.87564,3.60853,4
   175.04194,   29.93333,     0.87569,3.60859,4
   175.00841,   29.93500,     0.87580,3.60865,4
   174.97482,   29.93667,     0.87587,3.60872,4
   174.94129,   29.93833,     0.87591,3.60878,4
   174.90771,   29.94000,     0.87592,3.60884,4
   174.87406,   29.94167,     0.87588,3.60890,4
   174.84047,   29.94333,     0.87582,3.60896,4
   174.80700,   29.94500,     0.87578,3.60902,4
   174.77347,   29.94667,     0.87572,3.60908,4
   174.74000,   29.94833,     0.87566,3.60914,4
   174.70659,   29.95000,     0.87562,3.60920,4
   174.67312,   29.95167,     0.87558,3.60926,4
   174.63965,   29.95333,     0.87561,3.60932,4
   174.60635,   29.95500,     0.87567,3.60938,4
   174.57294,   29.95667,     0.87578,3.60944,4
   174.53953,   29.95833,     0.87585,3.60950,4
   174.50612,   29.96000,     0.87594,3.60956,4
   174.47276,   29.96167,     0.87605,3.60962,4
   174.43935,   29.96333,     0.87614,3.60968,4
   174.40600,   29.96500,     0.87625,3.60974,4
   174.37253,   29.96667,     0.87633,3.60980,4
   174.33912,   29.96833,     0.87642,3.60986,4
   174.30576,   29.97000,     0.87651,3.60992,4
   174.27235,   29.97167,     0.87656,3.60998,4
   174.23882,   29.97333,     0.87654,3.61004,4
   174.20535,   29.97500,     0.87646,3.61010,4
   174.17188,   29.97667,     0.87638,3.61016,4
   174.13847,   29.97833,     0.87630,3.61022,4
   174.10512,   29.98000,     0.87624,3.61028,4
   174.07176,   29.98167,     0.87618,3.61034,4
   174.03835,   29.98333,     0.87614,3.61040,4
   174.00506,   29.98500,     0.87614,3.61046,4
   173.97176,   29.98667,     0.87613,3.61052,4
   173.93847,   29.98833,     0.87613,3.61058,4
   173.90518,   29.99000,     0.87620,3.61064,4
   173.87188,   29.99167,     0.87626,3.61070,4
   173.83853,   29.99333,     0.87633,3.61076,4
   173.80529,   29.99500,     0.87644,3.61082,4
   173.77200,   29.99667,     0.87653,3.61088,4
   173.73871,   29.99833,     0.87664,3.61094,4
   173.70547,   30.00000,     0.87671,3.61100,4
   173.67229,   30.00167,     0.87673,3.61106,4
   173.63900,   30.00333,     0.87674,3.61112,4
   173.60571,   30.00500,     0.87672,3.61118,4
   173.57235,   30.00667,     0.87670,3.61124,4
   173.53906,   30.00833,     0.87664,3.61130,4
   173.50576,   30.01000,     0.87656,3.61135,4
   173.47253,   30.01167,     0.87644,3.61141,4
   173.43935,   30.01333,     0.87632,3.61147,4
   173.40618,   30.01500,     0.87626,3.61153,4
   173.37300,   30.01667,     0.87622,3.61159,4
   173.33988,   30.01833,     0.87618,3.61165,4
   173.30682,   30.02000,     0.87614,3.61171,4
   173.27382,   30.02167,     0.87610,3.61177,4
   173.24076,   30.02333,     0.87609,3.61183,4
   173.20770,   30.02500,     0.87613,3.61189,4
   173.17459,   30.02667,     0.87616,3.61195,4
   173.14147,   30.02833,     0.87618,3.61200,4
   173.10829,   30.03000,     0.87621,3.61206,4
   173.07512,   30.03167,     0.87623,3.61212,4
   173.04194,   30.03333,     0.87628,3.61218,4
   173.00876,   30.03500,     0.87628,3.61224,4
   172.97547,   30.03667,     0.87627,3.61230,4
   172.94217,   30.03833,     0.87623,3.61236,4
   172.90900,   30.04000,     0.87610,3.61242,4
   172.87576,   30.04167,     0.87598,3.61248,4
   172.84253,   30.04333,     0.87584,3.61254,4
   172.80935,   30.04500,     0.87569,3.61260,4
   172.77617,   30.04667,     0.87555,3.61266,4
   172.74300,   30.04833,     0.87543,3.61272,4
   172.70982,   30.05000,     0.87528,3.61277,4
   172.67659,   30.05167,     0.87520,3.61283,4
   172.64335,   30.05333,     0.87510,3.61289,4
   172.61018,   30.05500,     0.87504,3.61295,4
   172.57706,   30.05667,     0.87501,3.61301,4
   172.54388,   30.05833,     0.87495,3.61307,4
   172.51076,   30.06000,     0.87489,3.61313,4
   172.47765,   30.06167,     0.87489,3.61319,4
   172.44447,   30.06333,     0.87487,3.61325,4
   172.41129,   30.06500,     0.87484,3.61330,4
   172.37812,   30.06667,     0.87480,3.61336,4
   172.34482,   30.06833,     0.87480,3.61342,4
   172.31159,   30.07000,     0.87474,3.61348,4
   172.27835,   30.07167,     0.87462,3.61354,4
   172.24506,   30.07333,     0.87448,3.61360,4
   172.21176,   30.07500,     0.87431,3.61366,4
   172.17847,   30.07667,     0.87417,3.61372,4
   172.14518,   30.07833,     0.87398,3.61378,4
   172.11206,   30.08000,     0.87365,3.61384,4
   172.07900,   30.08167,     0.87342,3.61389,4
   172.04594,   30.08333,     0.87330,3.61395,4
   172.01282,   30.08500,     0.87318,3.61401,4
   171.97970,   30.08667,     0.87308,3.61407,4
   171.94659,   30.08833,     0.87304,3.61413,4
   171.91347,   30.09000,     0.87300,3.61419,4
   171.88035,   30.09167,     0.87296,3.61425,4
   171.84729,   30.09333,     0.87292,3.61430,4
   171.81418,   30.09500,     0.87291,3.61436,4
   171.78100,   30.09667,     0.87293,3.61442,4
   171.74777,   30.09833,     0.87294,3.61448,4
   171.71447,   30.10000,     0.87290,3.61454,4
   171.68112,   30.10167,     0.87284,3.61460,4
   171.64771,   30.10333,     0.87276,3.61466,4
   171.61430,   30.10500,     0.87268,3.61472,4
   171.58094,   30.10667,     0.87258,3.61478,4
   171.54747,   30.10833,     0.87241,3.61483,4
   171.51394,   30.11000,     0.87225,3.61489,4
   171.48047,   30.11167,     0.87206,3.61495,4
   171.44700,   30.11333,     0.87190,3.61501,4
   171.41365,   30.11500,     0.87173,3.61507,4
   171.38024,   30.11667,     0.87159,3.61513,4
   171.34677,   30.11833,     0.87151,3.61519,4
   171.31330,   30.12000,     0.87147,3.61525,4
   171.27977,   30.12167,     0.87143,3.61531,4
   171.24630,   30.12333,     0.87140,3.61537,4
   171.21283,   30.12500,     0.87140,3.61542,4
   171.17935,   30.12667,     0.87145,3.61548,4
   171.14588,   30.12833,     0.87151,3.61554,4
   171.11241,   30.13000,     0.87158,3.61560,4
   171.07894,   30.13167,     0.87161,3.61566,4
   171.04547,   30.13333,     0.87163,3.61572,4
   171.01194,   30.13500,     0.87163,3.61578,4
   170.97847,   30.13667,     0.87164,3.61584,4
   170.94494,   30.13833,     0.87158,3.61590,4
   170.91129,   30.14000,     0.87148,3.61596,4
   170.87771,   30.14167,     0.87142,3.61601,4
   170.84412,   30.14333,     0.87130,3.61607,4
   170.81065,   30.14500,     0.87117,3.61613,4
   170.77724,   30.14667,     0.87105,3.61619,4
   170.74382,   30.14833,     0.87093,3.61625,4
   170.71041,   30.15000,     0.87085,3.61631,4
   170.67700,   30.15167,     0.87081,3.61637,4
   170.64359,   30.15333,     0.87077,3.61643,4
   170.61023,   30.15500,     0.87080,3.61648,4
   170.57688,   30.15667,     0.87085,3.61654,4
   170.54353,   30.15833,     0.87089,3.61660,4
   170.51023,   30.16000,     0.87096,3.61666,4
   170.47688,   30.16167,     0.87103,3.61672,4
   170.44341,   30.16333,     0.87114,3.61678,4
   170.40994,   30.16500,     0.87125,3.61683,4
   170.37653,   30.16667,     0.87133,3.61689,4
   170.34312,   30.16833,     0.87138,3.61695,4
   170.30965,   30.17000,     0.87145,3.61701,4
   170.27618,   30.17167,     0.87149,3.61707,4
   170.24265,   30.17333,     0.87146,3.61713,4
   170.20906,   30.17500,     0.87142,3.61719,4
   170.17559,   30.17667,     0.87136,3.61725,4
   170.14212,   30.17833,     0.87130,3.61730,4
   170.10865,   30.18000,     0.87124,3.61736,4
   170.07518,   30.18167,     0.87116,3.61742,4
   170.04176,   30.18333,     0.87114,3.61748,4
   170.00835,   30.18500,     0.87113,3.61754,4
   169.97506,   30.18667,     0.87115,3.61760,4
   169.94177,   30.18833,     0.87120,3.61765,4
   169.90847,   30.19000,     0.87131,3.61771,4
   169.87524,   30.19167,     0.87142,3.61777,4
   169.84194,   30.19333,     0.87153,3.61783,4
   169.80859,   30.19500,     0.87162,3.61789,4
   169.77524,   30.19667,     0.87173,3.61794,4
   169.74188,   30.19833,     0.87182,3.61800,4
   169.70847,   30.20000,     0.87190,3.61806,4
   169.67500,   30.20167,     0.87195,3.61812,4
   169.64165,   30.20333,     0.87200,3.61818,4
   169.60829,   30.20500,     0.87202,3.61824,4
   169.57500,   30.20667,     0.87201,3.61829,4
   169.54171,   30.20833,     0.87199,3.61835,4
   169.50847,   30.21000,     0.87193,3.61841,4
   169.47518,   30.21167,     0.87189,3.61847,4
   169.44194,   30.21333,     0.87183,3.61853,4
   169.40871,   30.21500,     0.87175,3.61858,4
   169.37547,   30.21667,     0.87174,3.61864,4
   169.34224,   30.21833,     0.87172,3.61870,4
   169.30900,   30.22000,     0.87172,3.61876,4
   169.27577,   30.22167,     0.87177,3.61881,4
   169.24259,   30.22333,     0.87186,3.61887,4
   169.20947,   30.22500,     0.87195,3.61893,4
   169.17635,   30.22667,     0.87204,3.61899,4
   169.14324,   30.22833,     0.87210,3.61905,4
   169.11018,   30.23000,     0.87217,3.61910,4
   169.07700,   30.23167,     0.87224,3.61916,4
   169.04371,   30.23333,     0.87231,3.61922,4
   169.01047,   30.23500,     0.87235,3.61928,4
   168.97724,   30.23667,     0.87236,3.61933,4
   168.94400,   30.23833,     0.87234,3.61939,4
   168.91076,   30.24000,     0.87230,3.61945,4
   168.87759,   30.24167,     0.87227,3.61951,4
   168.84435,   30.24333,     0.87221,3.61956,4
   168.81118,   30.24500,     0.87213,3.61962,4
   168.77806,   30.24667,     0.87201,3.61968,4
   168.74500,   30.24833,     0.87190,3.61974,4
   168.71200,   30.25000,     0.87178,3.61979,4
   168.67900,   30.25167,     0.87170,3.61985,4
   168.64594,   30.25333,     0.87167,3.61991,4
   168.61288,   30.25500,     0.87165,3.61996,4
   168.57982,   30.25667,     0.87165,3.62002,4
   168.54677,   30.25833,     0.87170,3.62008,4
   168.51377,   30.26000,     0.87177,3.62014,4
   168.48076,   30.26167,     0.87181,3.62019,4
   168.44771,   30.26333,     0.87184,3.62025,4
   168.41465,   30.26500,     0.87185,3.62031,4
   168.38159,   30.26667,     0.87181,3.62037,4
   168.34853,   30.26833,     0.87179,3.62042,4
   168.31547,   30.27000,     0.87175,3.62048,4
   168.28241,   30.27167,     0.87165,3.62054,4
   168.24923,   30.27333,     0.87151,3.62059,4
   168.21600,   30.27500,     0.87137,3.62065,4
   168.18282,   30.27667,     0.87118,3.62071,4
   168.14965,   30.27833,     0.87102,3.62077,4
   168.11659,   30.28000,     0.87083,3.62082,4
   168.08359,   30.28167,     0.87067,3.62088,4
   168.05053,   30.28333,     0.87051,3.62094,4
   168.01753,   30.28500,     0.87038,3.62099,4
   167.98447,   30.28667,     0.87035,3.62105,4
   167.95141,   30.28833,     0.87029,3.62111,4
   167.91835,   30.29000,     0.87027,3.62116,4
   167.88529,   30.29167,     0.87026,3.62122,4
   167.85217,   30.29333,     0.87024,3.62128,4
   167.81900,   30.29500,     0.87022,3.62134,4
   167.78576,   30.29667,     0.87021,3.62139,4
   167.75247,   30.29833,     0.87019,3.62145,4
   167.71918,   30.30000,     0.87013,3.62151,4
   167.68594,   30.30167,     0.87003,3.62156,4
   167.65271,   30.30333,     0.86993,3.62162,4
   167.61947,   30.30500,     0.86981,3.62168,4
   167.58624,   30.30667,     0.86966,3.62174,4
   167.55288,   30.30833,     0.86952,3.62179,4
   167.51959,   30.31000,     0.86932,3.62185,4
   167.48635,   30.31167,     0.86911,3.62191,4
   167.45312,   30.31333,     0.86895,3.62197,4
   167.41994,   30.31500,     0.86878,3.62202,4
   167.38677,   30.31667,     0.86864,3.62208,4
   167.35365,   30.31833,     0.86852,3.62214,4
   167.32041,   30.32000,     0.86844,3.62219,4
   167.28718,   30.32167,     0.86836,3.62225,4
   167.25394,   30.32333,     0.86828,3.62231,4
   167.22076,   30.32500,     0.86822,3.62236,4
   167.18759,   30.32667,     0.86821,3.62242,4
   167.15429,   30.32833,     0.86819,3.62248,4
   167.12094,   30.33000,     0.86819,3.62254,4
   167.08765,   30.33167,     0.86816,3.62259,4
   167.05429,   30.33333,     0.86814,3.62265,4
   167.02094,   30.33500,     0.86812,3.62271,4
   166.98759,   30.33667,     0.86806,3.62276,4
   166.95418,   30.33833,     0.86798,3.62282,4
   166.92076,   30.34000,     0.86788,3.62288,4
   166.88735,   30.34167,     0.86774,3.62294,4
   166.85400,   30.34333,     0.86756,3.62299,4
   166.82059,   30.34500,     0.86743,3.62305,4
   166.78712,   30.34667,     0.86731,3.62311,4
   166.75377,   30.34833,     0.86717,3.62316,4
   166.72041,   30.35000,     0.86711,3.62322,4
   166.68718,   30.35167,     0.86705,3.62328,4
   166.65388,   30.35333,     0.86702,3.62333,4
   166.62053,   30.35500,     0.86700,3.62339,4
   166.58729,   30.35667,     0.86698,3.62345,4
   166.55412,   30.35833,     0.86705,3.62351,4
   166.52082,   30.36000,     0.86710,3.62356,4
   166.48753,   30.36167,     0.86715,3.62362,4
   166.45418,   30.36333,     0.86719,3.62368,4
   166.42076,   30.36500,     0.86724,3.62373,4
   166.38735,   30.36667,     0.86729,3.62379,4
   166.35388,   30.36833,     0.86731,3.62385,4
   166.32041,   30.37000,     0.86732,3.62390,4
   166.28688,   30.37167,     0.86730,3.62396,4
   166.25341,   30.37333,     0.86724,3.62402,4
   166.22000,   30.37500,     0.86712,3.62407,4
   166.18659,   30.37667,     0.86700,3.62413,4
   166.15324,   30.37833,     0.86688,3.62419,4
   166.11982,   30.38000,     0.86678,3.62425,4
   166.08647,   30.38167,     0.86674,3.62430,4
   166.05318,   30.38333,     0.86672,3.62436,4
   166.01982,   30.38500,     0.86671,3.62442,4
   165.98641,   30.38667,     0.86675,3.62447,4
   165.95312,   30.38833,     0.86678,3.62453,4
   165.91976,   30.39000,     0.86687,3.62459,4
   165.88641,   30.39167,     0.86693,3.62464,4
   165.85306,   30.39333,     0.86702,3.62470,4
   165.81965,   30.39500,     0.86711,3.62476,4
   165.78623,   30.39667,     0.86720,3.62481,4
   165.75276,   30.39833,     0.86729,3.62487,4
   165.71929,   30.40000,     0.86734,3.62493,4
   165.68582,   30.40167,     0.86736,3.62498,4
   165.65241,   30.40333,     0.86739,3.62504,4
   165.61900,   30.40500,     0.86739,3.62510,4
   165.58553,   30.40667,     0.86738,3.62515,4
   165.55200,   30.40833,     0.86732,3.62521,4
   165.51847,   30.41000,     0.86728,3.62527,4
   165.48500,   30.41167,     0.86720,3.62532,4
   165.45153,   30.41333,     0.86716,3.62538,4
   165.41812,   30.41500,     0.86713,3.62544,4
   165.38465,   30.41667,     0.86713,3.62549,4
