Temp./C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
    -9.54634,   12.72333,    -0.25875,3.73134,3
    -9.51480,   12.72500,    -0.25884,3.73136,3
    -9.48331,   12.72667,    -0.25874,3.73138,3
    -9.45185,   12.72833,    -0.25869,3.73139,3
    -9.42038,   12.73000,    -0.25869,3.73141,3
    -9.38892,   12.73167,    -0.25862,3.73143,3
    -9.35752,   12.73333,    -0.25860,3.73144,3
    -9.32615,   12.73500,    -0.25856,3.73146,3
    -9.29480,   12.73667,    -0.25846,3.73147,3
    -9.26348,   12.73833,    -0.25834,3.73149,3
    -9.23220,   12.74000,    -0.25829,3.73151,3
    -9.20093,   12.74167,    -0.25809,3.73152,3
    -9.16969,   12.74333,    -0.25804,3.73154,3
    -9.13849,   12.74500,    -0.25803,3.73156,3
    -9.10730,   12.74667,    -0.25788,3.73157,3
    -9.07613,   12.74833,    -0.25772,3.73159,3
    -9.04498,   12.75000,    -0.25747,3.73161,3
    -9.01387,   12.75167,    -0.25738,3.73162,3
    -8.98277,   12.75333,    -0.25738,3.73164,3
    -8.95169,   12.75500,    -0.25728,3.73165,3
    -8.92061,   12.75667,    -0.25726,3.73167,3
    -8.88956,   12.75833,    -0.25724,3.73169,3
    -8.85851,   12.76000,    -0.25712,3.73170,3
    -8.82749,   12.76167,    -0.25702,3.73172,3
    -8.79652,   12.76333,    -0.25687,3.73173,3
    -8.76557,   12.76500,    -0.25673,3.73175,3
    -8.73466,   12.76667,    -0.25653,3.73177,3
    -8.70377,   12.76833,    -0.25633,3.73178,3
    -8.67293,   12.77000,    -0.25615,3.73180,3
    -8.64210,   12.77167,    -0.25613,3.73181,3
    -8.61128,   12.77333,    -0.25598,3.73183,3
    -8.58048,   12.77500,    -0.25574,3.73184,3
    -8.54966,   12.77667,    -0.25563,3.73186,3
    -8.51889,   12.77833,    -0.25556,3.73188,3
    -8.48813,   12.78000,    -0.25544,3.73189,3
    -8.45738,   12.78167,    -0.25514,3.73191,3
    -8.42664,   12.78333,    -0.25487,3.73192,3
    -8.39592,   12.78500,    -0.25471,3.73194,3
    -8.36523,   12.78667,    -0.25460,3.73196,3
    -8.33457,   12.78833,    -0.25442,3.73197,3
    -8.30393,   12.79000,    -0.25430,3.73199,3
    -8.27330,   12.79167,    -0.25422,3.73200,3
    -8.24266,   12.79333,    -0.25400,3.73202,3
    -8.21202,   12.79500,    -0.25378,3.73203,3
    -8.18139,   12.79667,    -0.25373,3.73205,3
    -8.15082,   12.79833,    -0.25360,3.73206,3
    -8.12026,   12.80000,    -0.25335,3.73208,3
    -8.08972,   12.80167,    -0.25311,3.73210,3
    -8.05920,   12.80333,    -0.25300,3.73211,3
    -8.02867,   12.80500,    -0.25288,3.73213,3
    -7.99816,   12.80667,    -0.25268,3.73214,3
    -7.96766,   12.80833,    -0.25240,3.73216,3
    -7.93718,   12.81000,    -0.25223,3.73217,3
    -7.90670,   12.81167,    -0.25196,3.73219,3
    -7.87621,   12.81333,    -0.25160,3.73220,3
    -7.84574,   12.81500,    -0.25158,3.73222,3
    -7.81530,   12.81667,    -0.25135,3.73223,3
    -7.78485,   12.81833,    -0.25108,3.73225,3
    -7.75443,   12.82000,    -0.25099,3.73226,3
    -7.72402,   12.82167,    -0.25079,3.73228,3
    -7.69362,   12.82333,    -0.25056,3.73230,3
    -7.66321,   12.82500,    -0.25030,3.73231,3
    -7.63280,   12.82667,    -0.25008,3.73233,3
    -7.60241,   12.82833,    -0.24988,3.73234,3
    -7.57202,   12.83000,    -0.24966,3.73236,3
    -7.54166,   12.83167,    -0.24956,3.73237,3
    -7.51131,   12.83333,    -0.24934,3.73239,3
    -7.48097,   12.83500,    -0.24906,3.73240,3
    -7.45066,   12.83667,    -0.24883,3.73242,3
    -7.42034,   12.83833,    -0.24853,3.73243,3
    -7.39005,   12.84000,    -0.24826,3.73245,3
    -7.35972,   12.84167,    -0.24798,3.73246,3
    -7.32939,   12.84333,    -0.24796,3.73248,3
    -7.29907,   12.84500,    -0.24768,3.73249,3
    -7.26872,   12.84667,    -0.24748,3.73251,3
    -7.23843,   12.84833,    -0.24726,3.73252,3
    -7.20815,   12.85000,    -0.24701,3.73254,3
    -7.17790,   12.85167,    -0.24675,3.73255,3
    -7.14764,   12.85333,    -0.24658,3.73257,3
    -7.11738,   12.85500,    -0.24640,3.73258,3
    -7.08711,   12.85667,    -0.24639,3.73260,3
    -7.05687,   12.85833,    -0.24623,3.73261,3
    -7.02664,   12.86000,    -0.24593,3.73263,3
    -6.99641,   12.86167,    -0.24561,3.73264,3
    -6.96618,   12.86333,    -0.24538,3.73266,3
    -6.93597,   12.86500,    -0.24520,3.73267,3
    -6.90575,   12.86667,    -0.24495,3.73269,3
    -6.87551,   12.86833,    -0.24473,3.73270,3
    -6.84526,   12.87000,    -0.24455,3.73272,3
    -6.81502,   12.87167,    -0.24445,3.73273,3
    -6.78479,   12.87333,    -0.24428,3.73275,3
    -6.75457,   12.87500,    -0.24396,3.73276,3
    -6.72438,   12.87667,    -0.24368,3.73278,3
    -6.69420,   12.87833,    -0.24351,3.73279,3
    -6.66402,   12.88000,    -0.24341,3.73281,3
    -6.63380,   12.88167,    -0.24321,3.73282,3
    -6.60361,   12.88333,    -0.24290,3.73283,3
    -6.57339,   12.88500,    -0.24263,3.73285,3
    -6.54318,   12.88667,    -0.24246,3.73286,3
    -6.51297,   12.88833,    -0.24230,3.73288,3
    -6.48275,   12.89000,    -0.24218,3.73289,3
    -6.45254,   12.89167,    -0.24195,3.73291,3
    -6.42236,   12.89333,    -0.24161,3.73292,3
    -6.39216,   12.89500,    -0.24137,3.73294,3
    -6.36197,   12.89667,    -0.24116,3.73295,3
    -6.33179,   12.89833,    -0.24093,3.73297,3
    -6.30161,   12.90000,    -0.24072,3.73298,3
    -6.27143,   12.90167,    -0.24055,3.73300,3
    -6.24123,   12.90333,    -0.24040,3.73301,3
    -6.21102,   12.90500,    -0.24015,3.73302,3
    -6.18082,   12.90667,    -0.23992,3.73304,3
    -6.15064,   12.90833,    -0.23973,3.73305,3
    -6.12044,   12.91000,    -0.23960,3.73307,3
    -6.09023,   12.91167,    -0.23945,3.73308,3
    -6.06000,   12.91333,    -0.23915,3.73310,3
    -6.02980,   12.91500,    -0.23893,3.73311,3
    -5.99961,   12.91667,    -0.23872,3.73313,3
    -5.96941,   12.91833,    -0.23856,3.73314,3
    -5.93921,   12.92000,    -0.23841,3.73316,3
    -5.90902,   12.92167,    -0.23818,3.73317,3
    -5.87882,   12.92333,    -0.23798,3.73318,3
    -5.84861,   12.92500,    -0.23796,3.73320,3
    -5.81841,   12.92667,    -0.23779,3.73321,3
    -5.78821,   12.92833,    -0.23763,3.73323,3
    -5.75802,   12.93000,    -0.23748,3.73324,3
    -5.72780,   12.93167,    -0.23724,3.73326,3
    -5.69757,   12.93333,    -0.23696,3.73327,3
    -5.66736,   12.93500,    -0.23679,3.73329,3
    -5.63715,   12.93667,    -0.23671,3.73330,3
    -5.60693,   12.93833,    -0.23653,3.73331,3
    -5.57672,   12.94000,    -0.23629,3.73333,3
    -5.54651,   12.94167,    -0.23616,3.73334,3
    -5.51630,   12.94333,    -0.23607,3.73336,3
    -5.48610,   12.94500,    -0.23586,3.73337,3
    -5.45589,   12.94667,    -0.23566,3.73339,3
    -5.42567,   12.94833,    -0.23544,3.73340,3
    -5.39544,   12.95000,    -0.23522,3.73341,3
    -5.36520,   12.95167,    -0.23511,3.73343,3
    -5.33492,   12.95333,    -0.23492,3.73344,3
    -5.30467,   12.95500,    -0.23466,3.73346,3
    -5.27439,   12.95667,    -0.23449,3.73347,3
    -5.24415,   12.95833,    -0.23432,3.73349,3
    -5.21389,   12.96000,    -0.23414,3.73350,3
    -5.18361,   12.96167,    -0.23399,3.73351,3
    -5.15334,   12.96333,    -0.23381,3.73353,3
    -5.12308,   12.96500,    -0.23365,3.73354,3
    -5.09279,   12.96667,    -0.23347,3.73356,3
    -5.06246,   12.96833,    -0.23330,3.73357,3
    -5.03218,   12.97000,    -0.23324,3.73358,3
    -5.00192,   12.97167,    -0.23309,3.73360,3
    -4.97162,   12.97333,    -0.23293,3.73361,3
    -4.94131,   12.97500,    -0.23277,3.73363,3
    -4.91100,   12.97667,    -0.23253,3.73364,3
    -4.88069,   12.97833,    -0.23242,3.73365,3
    -4.85036,   12.98000,    -0.23228,3.73367,3
    -4.82002,   12.98167,    -0.23215,3.73368,3
    -4.78969,   12.98333,    -0.23195,3.73370,3
    -4.75934,   12.98500,    -0.23176,3.73371,3
    -4.72902,   12.98667,    -0.23175,3.73373,3
    -4.69867,   12.98833,    -0.23155,3.73374,3
    -4.66833,   12.99000,    -0.23139,3.73375,3
    -4.63795,   12.99167,    -0.23126,3.73377,3
    -4.60759,   12.99333,    -0.23113,3.73378,3
    -4.57723,   12.99500,    -0.23098,3.73380,3
    -4.54687,   12.99667,    -0.23079,3.73381,3
    -4.51651,   12.99833,    -0.23046,3.73382,3
    -4.48610,   13.00000,    -0.23033,3.73384,3
    -4.45570,   13.00167,    -0.23044,3.73385,3
    -4.42531,   13.00333,    -0.23024,3.73387,3
    -4.39490,   13.00500,    -0.23010,3.73388,3
    -4.36451,   13.00667,    -0.23000,3.73389,3
    -4.33411,   13.00833,    -0.22979,3.73391,3
    -4.30369,   13.01000,    -0.22978,3.73392,3
    -4.27326,   13.01167,    -0.22970,3.73394,3
    -4.24282,   13.01333,    -0.22958,3.73395,3
    -4.21241,   13.01500,    -0.22946,3.73396,3
    -4.18197,   13.01667,    -0.22917,3.73398,3
    -4.15151,   13.01833,    -0.22911,3.73399,3
    -4.12103,   13.02000,    -0.22898,3.73400,3
    -4.09061,   13.02167,    -0.22880,3.73402,3
    -4.06016,   13.02333,    -0.22863,3.73403,3
    -4.02967,   13.02500,    -0.22851,3.73405,3
    -3.99923,   13.02667,    -0.22846,3.73406,3
    -3.96875,   13.02833,    -0.22834,3.73407,3
    -3.93826,   13.03000,    -0.22821,3.73409,3
    -3.90775,   13.03167,    -0.22811,3.73410,3
    -3.87725,   13.03333,    -0.22794,3.73411,3
    -3.84674,   13.03500,    -0.22780,3.73413,3
    -3.81621,   13.03667,    -0.22783,3.73414,3
    -3.78567,   13.03833,    -0.22786,3.73416,3
    -3.75513,   13.04000,    -0.22775,3.73417,3
    -3.72459,   13.04167,    -0.22738,3.73418,3
    -3.69405,   13.04333,    -0.22731,3.73420,3
    -3.66351,   13.04500,    -0.22720,3.73421,3
    -3.63293,   13.04667,    -0.22719,3.73422,3
    -3.60238,   13.04833,    -0.22706,3.73424,3
    -3.57182,   13.05000,    -0.22692,3.73425,3
    -3.54125,   13.05167,    -0.22686,3.73427,3
    -3.51064,   13.05333,    -0.22672,3.73428,3
    -3.48003,   13.05500,    -0.22670,3.73429,3
    -3.44939,   13.05667,    -0.22668,3.73431,3
    -3.41877,   13.05833,    -0.22657,3.73432,3
    -3.38815,   13.06000,    -0.22646,3.73433,3
    -3.35752,   13.06167,    -0.22641,3.73435,3
    -3.32687,   13.06333,    -0.22629,3.73436,3
    -3.29620,   13.06500,    -0.22613,3.73438,3
    -3.26554,   13.06667,    -0.22614,3.73439,3
    -3.23490,   13.06833,    -0.22611,3.73440,3
    -3.20428,   13.07000,    -0.22605,3.73442,3
    -3.17362,   13.07167,    -0.22590,3.73443,3
    -3.14293,   13.07333,    -0.22582,3.73444,3
    -3.11226,   13.07500,    -0.22572,3.73446,3
    -3.08159,   13.07667,    -0.22563,3.73447,3
    -3.05089,   13.07833,    -0.22550,3.73448,3
    -3.02016,   13.08000,    -0.22533,3.73450,3
    -2.98944,   13.08167,    -0.22521,3.73451,3
    -2.95870,   13.08333,    -0.22514,3.73452,3
    -2.92797,   13.08500,    -0.22522,3.73454,3
    -2.89725,   13.08667,    -0.22522,3.73455,3
    -2.86649,   13.08833,    -0.22505,3.73456,3
    -2.83574,   13.09000,    -0.22505,3.73458,3
    -2.80497,   13.09167,    -0.22493,3.73459,3
    -2.77420,   13.09333,    -0.22483,3.73460,3
    -2.74338,   13.09500,    -0.22481,3.73462,3
    -2.71256,   13.09667,    -0.22486,3.73463,3
    -2.68172,   13.09833,    -0.22482,3.73465,3
    -2.65090,   13.10000,    -0.22477,3.73466,3
    -2.62008,   13.10167,    -0.22456,3.73467,3
    -2.58921,   13.10333,    -0.22445,3.73469,3
    -2.55836,   13.10500,    -0.22447,3.73470,3
    -2.52751,   13.10667,    -0.22456,3.73471,3
    -2.49664,   13.10833,    -0.22459,3.73473,3
    -2.46574,   13.11000,    -0.22456,3.73474,3
    -2.43487,   13.11167,    -0.22446,3.73475,3
    -2.40400,   13.11333,    -0.22432,3.73477,3
    -2.37311,   13.11500,    -0.22424,3.73478,3
    -2.34220,   13.11667,    -0.22414,3.73479,3
    -2.31130,   13.11833,    -0.22402,3.73481,3
    -2.28038,   13.12000,    -0.22390,3.73482,3
    -2.24946,   13.12167,    -0.22375,3.73483,3
    -2.21852,   13.12333,    -0.22380,3.73485,3
    -2.18756,   13.12500,    -0.22389,3.73486,3
    -2.15659,   13.12667,    -0.22377,3.73487,3
    -2.12561,   13.12833,    -0.22367,3.73489,3
    -2.09464,   13.13000,    -0.22374,3.73490,3
    -2.06366,   13.13167,    -0.22395,3.73491,3
    -2.03267,   13.13333,    -0.22398,3.73493,3
    -2.00167,   13.13500,    -0.22394,3.73494,3
    -1.97066,   13.13667,    -0.22359,3.73495,3
    -1.93964,   13.13833,    -0.22361,3.73497,3
    -1.90861,   13.14000,    -0.22372,3.73498,3
    -1.87756,   13.14167,    -0.22367,3.73499,3
    -1.84649,   13.14333,    -0.22366,3.73501,3
    -1.81541,   13.14500,    -0.22364,3.73502,3
    -1.78431,   13.14667,    -0.22353,3.73503,3
    -1.75323,   13.14833,    -0.22349,3.73504,3
    -1.72213,   13.15000,    -0.22349,3.73506,3
    -1.69103,   13.15167,    -0.22347,3.73507,3
    -1.65992,   13.15333,    -0.22343,3.73508,3
    -1.62880,   13.15500,    -0.22345,3.73510,3
    -1.59770,   13.15667,    -0.22344,3.73511,3
    -1.56661,   13.15833,    -0.22354,3.73512,3
    -1.53549,   13.16000,    -0.22355,3.73514,3
    -1.50433,   13.16167,    -0.22345,3.73515,3
    -1.47316,   13.16333,    -0.22330,3.73516,3
    -1.44203,   13.16500,    -0.22328,3.73518,3
    -1.41087,   13.16667,    -0.22333,3.73519,3
    -1.37969,   13.16833,    -0.22333,3.73520,3
    -1.34849,   13.17000,    -0.22329,3.73521,3
    -1.31726,   13.17167,    -0.22316,3.73523,3
    -1.28602,   13.17333,    -0.22319,3.73524,3
    -1.25479,   13.17500,    -0.22327,3.73525,3
    -1.22352,   13.17667,    -0.22335,3.73527,3
    -1.19226,   13.17833,    -0.22336,3.73528,3
    -1.16100,   13.18000,    -0.22327,3.73529,3
    -1.12972,   13.18167,    -0.22322,3.73531,3
    -1.09846,   13.18333,    -0.22317,3.73532,3
    -1.06721,   13.18500,    -0.22320,3.73533,3
    -1.03592,   13.18667,    -0.22320,3.73534,3
    -1.00461,   13.18833,    -0.22321,3.73536,3
    -0.97330,   13.19000,    -0.22319,3.73537,3
    -0.94198,   13.19167,    -0.22307,3.73538,3
    -0.91069,   13.19333,    -0.22297,3.73540,3
    -0.87939,   13.19500,    -0.22300,3.73541,3
    -0.84810,   13.19667,    -0.22320,3.73542,3
    -0.81675,   13.19833,    -0.22319,3.73544,3
    -0.78541,   13.20000,    -0.22306,3.73545,3
    -0.75403,   13.20167,    -0.22307,3.73546,3
    -0.72266,   13.20333,    -0.22305,3.73547,3
    -0.69128,   13.20500,    -0.22304,3.73549,3
    -0.65989,   13.20667,    -0.22305,3.73550,3
    -0.62848,   13.20833,    -0.22311,3.73551,3
    -0.59707,   13.21000,    -0.22314,3.73553,3
    -0.56564,   13.21167,    -0.22322,3.73554,3
    -0.53420,   13.21333,    -0.22328,3.73555,3
    -0.50275,   13.21500,    -0.22335,3.73556,3
    -0.47131,   13.21667,    -0.22349,3.73558,3
    -0.43985,   13.21833,    -0.22351,3.73559,3
    -0.40836,   13.22000,    -0.22321,3.73560,3
    -0.37687,   13.22167,    -0.22322,3.73562,3
    -0.34538,   13.22333,    -0.22327,3.73563,3
    -0.31385,   13.22500,    -0.22335,3.73564,3
    -0.28238,   13.22667,    -0.22344,3.73565,3
    -0.25090,   13.22833,    -0.22355,3.73567,3
    -0.21938,   13.23000,    -0.22357,3.73568,3
    -0.18784,   13.23167,    -0.22348,3.73569,3
    -0.15630,   13.23333,    -0.22346,3.73570,3
    -0.12474,   13.23500,    -0.22354,3.73572,3
-9.3197e-002,   13.23667,    -0.22352,3.73573,3
-6.1656e-002,   13.23833,    -0.22347,3.73574,3
-3.0082e-002,   13.24000,    -0.22334,3.73576,3
 1.4754e-003,   13.24167,    -0.22338,3.73577,3
 3.3066e-002,   13.24333,    -0.22346,3.73578,3
 6.4672e-002,   13.24500,    -0.22362,3.73579,3
 9.6295e-002,   13.24667,    -0.22365,3.73581,3
     0.12792,   13.24833,    -0.22367,3.73582,3
     0.15954,   13.25000,    -0.22367,3.73583,3
     0.19118,   13.25167,    -0.22374,3.73584,3
     0.22284,   13.25333,    -0.22381,3.73586,3
     0.25449,   13.25500,    -0.22387,3.73587,3
     0.28616,   13.25667,    -0.22375,3.73588,3
     0.31784,   13.25833,    -0.22380,3.73589,3
     0.34952,   13.26000,    -0.22380,3.73591,3
     0.38121,   13.26167,    -0.22379,3.73592,3
     0.41290,   13.26333,    -0.22389,3.73593,3
     0.44462,   13.26500,    -0.22394,3.73594,3
     0.47636,   13.26667,    -0.22400,3.73596,3
     0.50807,   13.26833,    -0.22406,3.73597,3
     0.53977,   13.27000,    -0.22414,3.73598,3
     0.57151,   13.27167,    -0.22422,3.73599,3
     0.60325,   13.27333,    -0.22418,3.73601,3
     0.63497,   13.27500,    -0.22420,3.73602,3
     0.66672,   13.27667,    -0.22423,3.73603,3
     0.69846,   13.27833,    -0.22431,3.73604,3
     0.73023,   13.28000,    -0.22439,3.73606,3
     0.76200,   13.28167,    -0.22438,3.73607,3
     0.79379,   13.28333,    -0.22433,3.73608,3
     0.82561,   13.28500,    -0.22439,3.73609,3
     0.85746,   13.28667,    -0.22449,3.73611,3
     0.88928,   13.28833,    -0.22457,3.73612,3
     0.92113,   13.29000,    -0.22460,3.73613,3
     0.95298,   13.29167,    -0.22463,3.73614,3
     0.98484,   13.29333,    -0.22459,3.73616,3
     1.01672,   13.29500,    -0.22458,3.73617,3
     1.04861,   13.29667,    -0.22465,3.73618,3
     1.08051,   13.29833,    -0.22465,3.73619,3
     1.11239,   13.30000,    -0.22471,3.73621,3
     1.14431,   13.30167,    -0.22488,3.73622,3
     1.17625,   13.30333,    -0.22495,3.73623,3
     1.20816,   13.30500,    -0.22499,3.73624,3
     1.24007,   13.30667,    -0.22498,3.73625,3
     1.27198,   13.30833,    -0.22496,3.73627,3
     1.30392,   13.31000,    -0.22499,3.73628,3
     1.33587,   13.31167,    -0.22504,3.73629,3
     1.36782,   13.31333,    -0.22502,3.73630,3
     1.39979,   13.31500,    -0.22503,3.73632,3
     1.43179,   13.31667,    -0.22521,3.73633,3
     1.46380,   13.31833,    -0.22527,3.73634,3
     1.49580,   13.32000,    -0.22540,3.73635,3
     1.52780,   13.32167,    -0.22540,3.73636,3
     1.55980,   13.32333,    -0.22540,3.73638,3
     1.59180,   13.32500,    -0.22551,3.73639,3
     1.62384,   13.32667,    -0.22562,3.73640,3
     1.65590,   13.32833,    -0.22573,3.73641,3
     1.68797,   13.33000,    -0.22583,3.73643,3
     1.72003,   13.33167,    -0.22584,3.73644,3
     1.75210,   13.33333,    -0.22592,3.73645,3
     1.78416,   13.33500,    -0.22599,3.73646,3
     1.81625,   13.33667,    -0.22597,3.73647,3
     1.84838,   13.33833,    -0.22598,3.73649,3
     1.88051,   13.34000,    -0.22604,3.73650,3
     1.91262,   13.34167,    -0.22635,3.73651,3
     1.94475,   13.34333,    -0.22646,3.73652,3
     1.97687,   13.34500,    -0.22636,3.73653,3
     2.00902,   13.34667,    -0.22647,3.73655,3
     2.04116,   13.34833,    -0.22646,3.73656,3
     2.07330,   13.35000,    -0.22640,3.73657,3
     2.10546,   13.35167,    -0.22645,3.73658,3
     2.13762,   13.35333,    -0.22656,3.73659,3
     2.16980,   13.35500,    -0.22662,3.73661,3
     2.20200,   13.35667,    -0.22669,3.73662,3
     2.23418,   13.35833,    -0.22685,3.73663,3
     2.26639,   13.36000,    -0.22696,3.73664,3
     2.29862,   13.36167,    -0.22699,3.73665,3
     2.33085,   13.36333,    -0.22712,3.73667,3
     2.36308,   13.36500,    -0.22721,3.73668,3
     2.39533,   13.36667,    -0.22723,3.73669,3
     2.42759,   13.36833,    -0.22727,3.73670,3
     2.45987,   13.37000,    -0.22739,3.73671,3
     2.49216,   13.37167,    -0.22745,3.73673,3
     2.52448,   13.37333,    -0.22748,3.73674,3
     2.55679,   13.37500,    -0.22749,3.73675,3
     2.58910,   13.37667,    -0.22754,3.73676,3
     2.62141,   13.37833,    -0.22765,3.73677,3
     2.65375,   13.38000,    -0.22780,3.73678,3
     2.68608,   13.38167,    -0.22788,3.73680,3
     2.71841,   13.38333,    -0.22791,3.73681,3
     2.75075,   13.38500,    -0.22807,3.73682,3
     2.78310,   13.38667,    -0.22810,3.73683,3
     2.81541,   13.38833,    -0.22811,3.73684,3
     2.84777,   13.39000,    -0.22826,3.73686,3
     2.88011,   13.39167,    -0.22834,3.73687,3
     2.91246,   13.39333,    -0.22843,3.73688,3
     2.94485,   13.39500,    -0.22848,3.73689,3
     2.97726,   13.39667,    -0.22854,3.73690,3
     3.00969,   13.39833,    -0.22860,3.73691,3
     3.04210,   13.40000,    -0.22867,3.73693,3
     3.07451,   13.40167,    -0.22871,3.73694,3
     3.10692,   13.40333,    -0.22878,3.73695,3
     3.13933,   13.40500,    -0.22885,3.73696,3
     3.17175,   13.40667,    -0.22887,3.73697,3
     3.20420,   13.40833,    -0.22891,3.73698,3
     3.23666,   13.41000,    -0.22914,3.73700,3
     3.26911,   13.41167,    -0.22920,3.73701,3
     3.30159,   13.41333,    -0.22927,3.73702,3
     3.33405,   13.41500,    -0.22935,3.73703,3
     3.36654,   13.41667,    -0.22952,3.73704,3
     3.39907,   13.41833,    -0.22950,3.73705,3
     3.43157,   13.42000,    -0.22955,3.73707,3
     3.46410,   13.42167,    -0.22960,3.73708,3
     3.49664,   13.42333,    -0.22964,3.73709,3
     3.52918,   13.42500,    -0.22977,3.73710,3
     3.56170,   13.42667,    -0.22995,3.73711,3
     3.59421,   13.42833,    -0.23003,3.73712,3
     3.62677,   13.43000,    -0.23011,3.73713,3
     3.65934,   13.43167,    -0.23020,3.73715,3
     3.69190,   13.43333,    -0.23037,3.73716,3
     3.72448,   13.43500,    -0.23040,3.73717,3
     3.75707,   13.43667,    -0.23041,3.73718,3
     3.78966,   13.43833,    -0.23052,3.73719,3
     3.82223,   13.44000,    -0.23052,3.73720,3
     3.85484,   13.44167,    -0.23060,3.73721,3
     3.88746,   13.44333,    -0.23091,3.73723,3
     3.92010,   13.44500,    -0.23105,3.73724,3
     3.95274,   13.44667,    -0.23108,3.73725,3
     3.98534,   13.44833,    -0.23114,3.73726,3
     4.01797,   13.45000,    -0.23134,3.73727,3
     4.05062,   13.45167,    -0.23140,3.73728,3
     4.08328,   13.45333,    -0.23119,3.73729,3
     4.11595,   13.45500,    -0.23120,3.73731,3
     4.14862,   13.45667,    -0.23134,3.73732,3
     4.18130,   13.45833,    -0.23149,3.73733,3
     4.21397,   13.46000,    -0.23162,3.73734,3
     4.24667,   13.46167,    -0.23160,3.73735,3
     4.27938,   13.46333,    -0.23160,3.73736,3
     4.31208,   13.46500,    -0.23172,3.73737,3
     4.34480,   13.46667,    -0.23192,3.73738,3
     4.37751,   13.46833,    -0.23191,3.73740,3
     4.41020,   13.47000,    -0.23208,3.73741,3
     4.44290,   13.47167,    -0.23225,3.73742,3
     4.47561,   13.47333,    -0.23240,3.73743,3
     4.50831,   13.47500,    -0.23253,3.73744,3
     4.54103,   13.47667,    -0.23241,3.73745,3
     4.57377,   13.47833,    -0.23244,3.73746,3
     4.60651,   13.48000,    -0.23260,3.73747,3
     4.63926,   13.48167,    -0.23266,3.73749,3
     4.67205,   13.48333,    -0.23283,3.73750,3
     4.70485,   13.48500,    -0.23292,3.73751,3
     4.73764,   13.48667,    -0.23293,3.73752,3
     4.77043,   13.48833,    -0.23301,3.73753,3
     4.80325,   13.49000,    -0.23304,3.73754,3
     4.83603,   13.49167,    -0.23317,3.73755,3
     4.86885,   13.49333,    -0.23327,3.73756,3
     4.90169,   13.49500,    -0.23341,3.73757,3
     4.93451,   13.49667,    -0.23357,3.73758,3
     4.96731,   13.49833,    -0.23365,3.73760,3
     5.00010,   13.50000,    -0.23358,3.73761,3
     5.03292,   13.50167,    -0.23363,3.73762,3
     5.06577,   13.50333,    -0.23373,3.73763,3
     5.09861,   13.50500,    -0.23377,3.73764,3
     5.13144,   13.50667,    -0.23387,3.73765,3
     5.16428,   13.50833,    -0.23392,3.73766,3
     5.19715,   13.51000,    -0.23406,3.73767,3
     5.23002,   13.51167,    -0.23435,3.73768,3
     5.26289,   13.51333,    -0.23446,3.73769,3
     5.29575,   13.51500,    -0.23448,3.73771,3
     5.32866,   13.51667,    -0.23459,3.73772,3
     5.36154,   13.51833,    -0.23472,3.73773,3
     5.39439,   13.52000,    -0.23481,3.73774,3
     5.42726,   13.52167,    -0.23488,3.73775,3
     5.46013,   13.52333,    -0.23492,3.73776,3
     5.49298,   13.52500,    -0.23505,3.73777,3
     5.52585,   13.52667,    -0.23511,3.73778,3
     5.55877,   13.52833,    -0.23510,3.73779,3
     5.59174,   13.53000,    -0.23516,3.73780,3
     5.62467,   13.53167,    -0.23529,3.73781,3
     5.65759,   13.53333,    -0.23546,3.73782,3
     5.69052,   13.53500,    -0.23554,3.73783,3
     5.72344,   13.53667,    -0.23569,3.73785,3
     5.75636,   13.53833,    -0.23583,3.73786,3
     5.78931,   13.54000,    -0.23590,3.73787,3
     5.82230,   13.54167,    -0.23586,3.73788,3
     5.85525,   13.54333,    -0.23591,3.73789,3
     5.88820,   13.54500,    -0.23605,3.73790,3
     5.92113,   13.54667,    -0.23613,3.73791,3
     5.95408,   13.54833,    -0.23626,3.73792,3
     5.98707,   13.55000,    -0.23645,3.73793,3
     6.02007,   13.55167,    -0.23658,3.73794,3
     6.05305,   13.55333,    -0.23663,3.73795,3
     6.08603,   13.55500,    -0.23682,3.73796,3
     6.11903,   13.55667,    -0.23703,3.73797,3
     6.15202,   13.55833,    -0.23710,3.73798,3
     6.18502,   13.56000,    -0.23704,3.73799,3
     6.21805,   13.56167,    -0.23712,3.73801,3
     6.25107,   13.56333,    -0.23742,3.73802,3
     6.28408,   13.56500,    -0.23761,3.73803,3
     6.31711,   13.56667,    -0.23749,3.73804,3
     6.35015,   13.56833,    -0.23737,3.73805,3
     6.38321,   13.57000,    -0.23760,3.73806,3
     6.41630,   13.57167,    -0.23778,3.73807,3
     6.44939,   13.57333,    -0.23786,3.73808,3
     6.48249,   13.57500,    -0.23787,3.73809,3
     6.51556,   13.57667,    -0.23797,3.73810,3
     6.54864,   13.57833,    -0.23808,3.73811,3
     6.58174,   13.58000,    -0.23808,3.73812,3
     6.61485,   13.58167,    -0.23816,3.73813,3
     6.64795,   13.58333,    -0.23830,3.73814,3
     6.68102,   13.58500,    -0.23838,3.73815,3
     6.71408,   13.58667,    -0.23843,3.73816,3
     6.74718,   13.58833,    -0.23865,3.73817,3
     6.78028,   13.59000,    -0.23888,3.73818,3
     6.81338,   13.59167,    -0.23888,3.73819,3
     6.84651,   13.59333,    -0.23888,3.73820,3
     6.87964,   13.59500,    -0.23897,3.73821,3
